ссылаться_VERB	refer_NOUN
будеёвица_NOUN	budjovice_NOUN
исфахань_VERB	isfahani_NOUN
обладание_NOUN	possession_NOUN
масштабируемость_NOUN	scalability_NOUN
радул_NOUN	radulofifth_ADJ
домингес_NOUN	domnguez_PROPN
португалие_NOUN	portuguese_VERB
дочь_NOUN	daughter_NOUN
лизель_NOUN	liesel_NOUN
джуно_ADV	juno_ADV
па_NOUN	s_VERB
зритель_NOUN	audience_NOUN
оптимизация_NOUN	optimization_NOUN
помехи_NOUN	jam_VERB
иронично_ADV	ironically_ADV
дисконтирование_NOUN	discount_VERB
библия_NOUN	bible_NOUN
фраза_NOUN	phrase_NOUN
здравоохранений_NOUN	health_NOUN
святость_NOUN	sanctity_NOUN
противник_NOUN	adversary_ADV
проверьть_VERB	check_VERB
решить_VERB	resolve_VERB
обязательство_NOUN	commitments_NOUN
вацлава_NOUN	vclafifth_ADJ
убийство_NOUN	kill_VERB
булатович_NOUN	bulatovi_NOUN
диапазон_NOUN	range_NOUN
помощник_NOUN	assistant_NOUN
фракция_NOUN	faction_NOUN
действительно_ADV	truly_ADV
администратор_NOUN	administrator_NOUN
меристема_NOUN	meristem_NOUN
выносливость_NOUN	endurance_NOUN
комплектация_NOUN	restock_VERB
ебрр_NOUN	ebrd_ADV
популизм_NOUN	populism_NOUN
угорский_ADJ	ugric_ADJ
кемаль_NOUN	kemal_ADJ
славутич_NOUN	slavutych_VERB
культивировать_VERB	cultivate_VERB
мобилизация_NOUN	mobilize_VERB
бразильский_ADJ	brazilian_ADJ
собрать_VERB	collected_VERB
обота_NOUN	obote_VERB
эстудиантес_NOUN	estudiante_NOUN
массовый_ADJ	massive_ADJ
константа_NOUN	constant_NOUN
наполовину_ADV	half_ADJ
новик_NOUN	novikofifth_ADJ
итого_ADV	total_ADJ
помилование_NOUN	pardon_NOUN
адель_NOUN	adele_ADV
карельский_NOUN	karelian_ADJ
договор_NOUN	contract_NOUN
эффект_NOUN	impact_VERB
няня_NOUN	nanny_NOUN
объяснить_VERB	explain_VERB
завоевание_NOUN	conquer_VERB
золота_NOUN	gold_NOUN
мартенс_NOUN	marten_NOUN
каменщик_NOUN	stonemason_NOUN
адекватный_ADJ	adequate_ADJ
доходность_NOUN	profitability_NOUN
притворяться_VERB	pretend_NOUN
отказ_NOUN	denial_ADJ
бунтовщик_NOUN	rioter_NOUN
сандерс_NOUN	sander_NOUN
дюйм_NOUN	inch_VERB
дразнить_VERB	tease_NOUN
лихо_ADV	famously_ADV
ус_NOUN	whisker_NOUN
веточка_NOUN	twig_NOUN
кузнец_NOUN	kuznetsofifth_ADJ
арагонский_ADJ	aragonis_VERB
лицевой_ADJ	facial_ADJ
гидроксильный_ADJ	hydroxyl_ADV
чак_NOUN	chuckie_NOUN
сотра_NOUN	soter_ADV
кадастровая_ADJ	cadastral_ADJ
бартоломь_NOUN	bartholomow_VERB
наклон_NOUN	inclination_NOUN
нойвид_NOUN	neuwy_VERB
фанатизм_NOUN	fanaticism_NOUN
до_NOUN	dow_ADV
счётный_ADJ	countable_ADJ
привлекательный_ADJ	attractive_ADJ
очередь_NOUN	queue_ADV
популярный_ADJ	trend_VERB
запрещение_NOUN	prohibition_NOUN
толпа_NOUN	crow_ADV
раззак_NOUN	razzaq_NOUN
остина_NOUN	austen_ADV
гак_NOUN	gak_VERB
спасти_NOUN	sav_VERB
фонтенуа_NOUN	fontenoy_ADV
возбуждение_NOUN	arousal_ADJ
аэрозоль_NOUN	aerosol_VERB
управлять_VERB	manage_VERB
завтрак_NOUN	breakfast_VERB
катализатор_NOUN	catalytic_ADJ
мусавь_NOUN	mousavi_NOUN
фунт_NOUN	£_SYM
финикийский_ADJ	phoenician_NOUN
подверженный_ADJ	pro_ADJ
поспешный_ADJ	hasty_ADV
событие_NOUN	development_NOUN
древний_ADJ	ancient_ADJ
рошель_NOUN	rochelle_NOUN
тетя_NOUN	tete_VERB
флагшток_NOUN	flagpole_NOUN
боаз_NOUN	boaz_PROPN
завидовать_VERB	envy_ADV
витас_NOUN	vita_NOUN
осуждать_VERB	denounce_NOUN
изменить_VERB	change_NOUN
глэдис_NOUN	glady_NOUN
тоннер_NOUN	tonnerre_ADV
отказ_NOUN	refusal_NOUN
страдание_NOUN	misery_NOUN
устный_ADJ	oral_ADJ
последствие_NOUN	consequence_NOUN
нань_VERB	nani_NOUN
получать_VERB	receive_NOUN
конъюнктив_NOUN	conjunctival_ADJ
сено_VERB	hay_ADV
листинг_NOUN	list_VERB
скидка_NOUN	discount_NOUN
передозировка_NOUN	overdose_VERB
мик_NOUN	mick_VERB
переключать_VERB	toggle_ADV
бабочка_NOUN	butterfly_NOUN
жюри_NOUN	jury_NOUN
ваз_NOUN	vazofifth_ADJ
ингредиент_NOUN	ingredient_ADJ
путешествие_NOUN	travel_NOUN
брюинз_NOUN	bruin_NOUN
пафос_NOUN	papho_NOUN
пародь_NOUN	parodi_NOUN
энгельса_NOUN	engel_NOUN
диакон_NOUN	deacon_NOUN
происхождение_NOUN	provenance_NOUN
мочегонный_ADJ	diuretic_ADJ
патть_NOUN	patti_NOUN
улов_NOUN	catch_VERB
воин_NOUN	warrior_NOUN
награда_NOUN	awards_ADV
колли_NOUN	collie_NOUN
представлять_VERB	present_VERB
спасение_NOUN	rescue_NOUN
адамек_NOUN	adamek_VERB
сотрудничать_VERB	cooperate_NOUN
оживлять_VERB	revive_NOUN
массня_NOUN	massenet_VERB
изабель_NOUN	isabelle_NOUN
сохранение_NOUN	conservation_NOUN
незаконно_ADV	illegal_ADJ
использовать_VERB	use_VERB
участник_NOUN	exhibitor_NOUN
дод_NOUN	dode_ADV
волость_NOUN	parish_NOUN
титан_NOUN	titan_NOUN
резко_ADV	sharply_ADV
услуга_NOUN	service_NOUN
иврить_VERB	hebrow_VERB
хронически_ADV	chronically_ADV
бирюк_NOUN	biryukofifth_ADJ
пакистан_NOUN	pakistani_NOUN
выполнение_NOUN	execute_VERB
параллельный_ADJ	parallel_NOUN
парижский_ADJ	parisian_NOUN
метеоролог_NOUN	meteorologist_NOUN
направление_NOUN	direction_NOUN
дьявол_NOUN	devil_NOUN
расцветать_VERB	blossom_NOUN
саид_NOUN	sy_VERB
участок_NOUN	precinct_VERB
отчеканить_VERB	mint_VERB
парочка_NOUN	couple_NOUN
борода_NOUN	chin_NOUN
трейсь_NOUN	tracey_NOUN
лампочка_NOUN	lightbulb_NOUN
чеченец_NOUN	chechen_NOUN
берег_NOUN	shore_ADJ
реституция_NOUN	restitution_NOUN
распасться_VERB	disintegrate_VERB
механизм_NOUN	mechanism_NOUN
героически_ADV	heroically_ADV
маныч_NOUN	manych_VERB
сато_ADJ	satomi_NOUN
рок_NOUN	rock_VERB
полк_NOUN	regiment_NOUN
бы_NOUN	bach_VERB
долли_VERB	dolly_ADV
эксплуатировать_VERB	exploit_VERB
дацюк_NOUN	datsyuk_VERB
причать_VERB	quay_ADV
втайне_ADV	secretly_ADV
вешать_VERB	hang_VERB
рить_VERB	reno_ADV
писец_NOUN	recorder_NOUN
жираф_NOUN	giraffe_NOUN
келлерман_NOUN	kellerman_ADJ
муза_NOUN	muse_NOUN
кумарь_NOUN	kumari_NOUN
ветеринар_NOUN	veterinarian_ADJ
обезьянка_NOUN	monkey_NOUN
модуляция_NOUN	modulation_NOUN
значок_NOUN	badge_NOUN
качественно_ADV	qualitatively_ADV
гинтер_NOUN	ginter_NOUN
монитор_NOUN	monitor_NOUN
розать_VERB	rosalee_NOUN
куртка_NOUN	jacket_NOUN
бургунда_NOUN	burgundian_NOUN
формат_NOUN	format_NOUN
исчезновение_NOUN	disappear_VERB
пищеварение_NOUN	digestion_NOUN
взрываться_VERB	explode_NOUN
фехтование_NOUN	fence_VERB
поддерживать_VERB	backe_VERB
всеобъемлть_ADJ	comprehensive_ADJ
этвуд_NOUN	atwood_ADV
поульсти_NOUN	poulsen_NOUN
суффикс_NOUN	suffix_NOUN
грампластинка_NOUN	vinyl_NOUN
отношение_NOUN	attitude_NOUN
ашок_NOUN	ashok_VERB
индекс_NOUN	indexe_NOUN
археологический_ADJ	archaeological_ADJ
перенос_NOUN	transfer_NOUN
каменец_NOUN	kamianet_NOUN
неудобство_NOUN	inconvenience_NOUN
нужда_NOUN	necessity_NOUN
мопассан_NOUN	maupassan_ADJ
многонациональный_ADJ	multinational_ADJ
пенсионер_NOUN	retiree_NOUN
открыться_VERB	open_NOUN
забирать_VERB	climb_NOUN
рабочий_NOUN	workers_NOUN
аппенцелль_NOUN	appenzell_ADV
идентичн_ADJ	identical_ADJ
гроб_NOUN	coffin_NOUN
импорт_NOUN	import_NOUN
клемент_NOUN	clemente_VERB
мейс_NOUN	mace_NOUN
лурдо_NOUN	lourde_NOUN
плесецк_NOUN	plesetsk_VERB
равносторонние_ADJ	equilateral_ADJ
союз_NOUN	union_NOUN
пири_NOUN	peary_NOUN
устойчивый_ADJ	steady_NOUN
улучшение_NOUN	improvement_NOUN
энтузиазм_NOUN	enthusiastic_ADJ
григоро_NOUN	grigoriefifth_ADJ
куперман_NOUN	cooperman_ADJ
хлопья_NOUN	cereal_ADJ
шим_NOUN	chimight_NOUN
формирование_NOUN	shap_VERB
шимпанзе_NOUN	chimpanzee_NOUN
сахарский_NOUN	sahrawi_NOUN
жажда_ADV	thirst_ADV
увечье_NOUN	mutilation_NOUN
спайк_NOUN	spike_VERB
чернокожий_ADJ	black_NOUN
газ_NOUN	gas_NOUN
страдание_NOUN	suffer_NOUN
дошкольный_ADJ	preschool_VERB
фаннь_NOUN	fanny_NOUN
обет_NOUN	vow_NOUN
калек_NOUN	cripple_NOUN
фер_NOUN	fermi_NOUN
татарин_NOUN	tatarinofifth_ADJ
производственный_ADJ	productive_ADJ
путь_NOUN	pathway_NOUN
наводнение_NOUN	flood_VERB
саул_NOUN	saule_NOUN
усечёть_VERB	truncate_VERB
диоп_NOUN	diop_VERB
перегрузка_NOUN	overload_VERB
пона_ADV	pont_NOUN
бледный_ADJ	pale_NOUN
конфиденциально_ADV	confidentially_ADV
банда_NOUN	gang_NOUN
любопытный_ADJ	nosey_ADV
средство_NOUN	fund_NOUN
козни_NOUN	schem_VERB
путч_NOUN	putsch_VERB
более_ADV	more_ADV
сражаться_VERB	battle_VERB
эмпиризм_NOUN	empiricism_NOUN
атэс_NOUN	apec_ADJ
египтянин_NOUN	egyptian_NOUN
малл_NOUN	malle_NOUN
гримо_ADV	grimaud_ADV
эффь_NOUN	effy_ADV
отремонтировать_VERB	renovate_VERB
благословение_NOUN	bless_VERB
джустиниань_NOUN	giustiniani_NOUN
достичь_VERB	achieve_VERB
предполагать_VERB	allege_VERB
упражнение_NOUN	exercise_NOUN
прерогатива_NOUN	prerogative_NOUN
педиатрия_NOUN	pediatric_NOUN
мята_NOUN	mint_NOUN
родословный_ADJ	bloodline_NOUN
микрометр_NOUN	micrometer_ADV
ворона_NOUN	crow_VERB
вычет_NOUN	deduction_NOUN
тонко_ADV	subtly_ADV
перлман_NOUN	pearlman_NOUN
упанишад_NOUN	upanishad_NOUN
багажник_NOUN	trunk_VERB
кролик_NOUN	rabbit_NOUN
пуля_NOUN	bullet_NOUN
комбинезон_NOUN	overall_NOUN
чрезвычайный_ADJ	extraordinary_ADV
маттея_NOUN	mattei_NOUN
отличать_VERB	differe_VERB
загрузка_NOUN	loade_VERB
редвуд_NOUN	redwood_NOUN
разный_ADJ	misc_ADJ
головокружение_NOUN	dizzy_ADV
оберлейтенант_NOUN	oberleutnan_ADJ
мелко_ADV	shallow_VERB
карнавал_VERB	carnival_ADJ
скп_NOUN	csp_VERB
лайонс_NOUN	lyon_NOUN
взвешеть_VERB	weight_VERB
равновесие_NOUN	balance_NOUN
джанниня_NOUN	giannini_NOUN
этно_ADV	ethno_ADV
росток_NOUN	sprout_NOUN
иммануить_VERB	immanuel_ADJ
ер_NOUN	rami_NOUN
муравейник_NOUN	warren_NOUN
мех_NOUN	mech_VERB
графит_VERB	graphite_VERB
республиканский_NOUN	republican_ADJ
удовлетворявать_VERB	satisfy_VERB
формулировать_VERB	formulate_NOUN
катетер_NOUN	catheter_NOUN
кайо_NOUN	caillaux_NOUN
литосфера_NOUN	lithosphere_ADV
готовить_VERB	cake_VERB
быстрый_ADJ	quick_VERB
трусливый_ADJ	cowardly_ADV
настроение_NOUN	mood_NOUN
стучать_VERB	pound_VERB
компетентность_NOUN	competence_NOUN
дженис_NOUN	janice_NOUN
контекст_NOUN	context_NOUN
брюссель_NOUN	brussel_NOUN
пьерлуидж_NOUN	pierluigi_NOUN
ралнуть_NOUN	rally_ADV
незаконный_ADJ	irregular_ADJ
активизация_NOUN	revitalization_NOUN
обоснование_NOUN	rationale_NOUN
осуществлить_VERB	implement_VERB
хох_NOUN	hoch_VERB
двигаться_VERB	move_VERB
сопровождение_NOUN	accompaniment_NOUN
пластичность_NOUN	plasticity_NOUN
открывать_VERB	open_NOUN
удовлетворять_VERB	satisfy_ADV
рфк_NOUN	rfk_VERB
свежий_NOUN	fresh_ADJ
избрать_VERB	favorite_NOUN
множественный_ADJ	plural_ADJ
реклама_NOUN	have_VERB
коммерция_NOUN	commerce_NOUN
игнорирование_NOUN	neglect_VERB
нереально_ADJ	surreal_ADJ
черн_NOUN	chernofifth_ADJ
носова_ADJ	nasal_ADJ
итак_NOUN	so_ADV
ужгородский_ADJ	uzhhorod_ADV
дзержинский_ADJ	dzerzhinsky_ADV
дезинформация_NOUN	disinformation_NOUN
эмоция_NOUN	emotional_ADJ
бланделла_NOUN	blundell_ADV
настоять_VERB	insist_VERB
продолжение_NOUN	continue_ADJ
мир_NOUN	peace_NOUN
сжать_VERB	compress_NOUN
реформирование_NOUN	reform_VERB
четверг_NOUN	thursdays_ADV
подушка_ADV	pillow_VERB
слух_NOUN	hear_VERB
возложеть_VERB	entrust_VERB
психотропный_ADJ	psychotropic_ADJ
кальцит_NOUN	calcite_VERB
тополь_NOUN	poplar_NOUN
франц_NOUN	franz_PROPN
негодяй_ADV	rascal_ADJ
посланец_NOUN	messenger_NOUN
себастьянин_NOUN	sbastien_ADV
приватизация_NOUN	privatisation_NOUN
дождевой_ADJ	rainwater_NOUN
лэнс_NOUN	lance_NOUN
скучать_VERB	miss_NOUN
ответ_NOUN	an_NOUN
бургос_NOUN	burgo_NOUN
гейл_NOUN	gale_NOUN
топить_VERB	drown_NOUN
контрац_NOUN	contra_NOUN
исключительный_ADJ	exclusive_ADJ
перевод_NOUN	transfer_NOUN
максимизация_NOUN	maximization_NOUN
жилкование_NOUN	venation_NOUN
слегка_ADV	slightly_ADV
неоднократно_ADV	repeatedly_ADV
лепесток_NOUN	petal_NOUN
глухой_NOUN	voiceless_ADV
слабительный_ADJ	laxative_ADJ
нфоп_NOUN	pflp_VERB
заготовка_NOUN	harvest_VERB
модернизация_NOUN	modernisation_NOUN
оаг_NOUN	oa_NOUN
эмигрант_NOUN	emigran_NOUN
колокольчик_NOUN	chime_NOUN
ежегодной_ADJ	annual_ADJ
жабра_NOUN	gill_NOUN
параллельно_ADV	parallel_NOUN
бойс_NOUN	boyce_NOUN
оборотный_ADJ	revolve_VERB
ступень_NOUN	feet_NOUN
масштаб_NOUN	scale_NOUN
нпс_NOUN	ntc_ADJ
управление_NOUN	governance_NOUN
беременность_NOUN	pregnancy_NOUN
петь_VERB	pete_VERB
хеннесси_NOUN	hennessey_ADV
джед_NOUN	j_VERB
кукла_NOUN	doll_NOUN
заложить_VERB	pawn_VERB
космический_ADJ	space_NOUN
ювелир_NOUN	jeweler_NOUN
избрание_NOUN	election_NOUN
замечание_NOUN	comment_NOUN
криптография_NOUN	cryptography_NOUN
длиться_VERB	last_NOUN
велосипедист_NOUN	cyclist_NOUN
поэт_NOUN	poet_VERB
смеёться_VERB	laugh_NOUN
спячка_NOUN	hibernation_NOUN
стрип_NOUN	strip_VERB
коррез_NOUN	corrze_NOUN
шва_NOUN	seam_NOUN
беннинг_NOUN	benn_VERB
сюльпис_NOUN	sulpice_NOUN
отметить_VERB	celebrate_VERB
ор_NOUN	rbm_NOUN
зрелищность_NOUN	showmanship_VERB
кирилловский_NOUN	kirillovsky_ADV
заработать_VERB	earn_VERB
вежливость_NOUN	civility_NOUN
евнух_NOUN	eunuch_NOUN
черешка_NOUN	petiole_NOUN
каннинге_NOUN	cunningham_NOUN
квалифицировать_VERB	qualify_NOUN
люк_NOUN	luca_NOUN
любезно_ADV	kindly_ADV
конфессия_NOUN	denomination_NOUN
беарн_NOUN	barn_VERB
педофить_VERB	paedophile_NOUN
ожидание_NOUN	expectation_NOUN
напрячь_VERB	tense_VERB
рыбак_NOUN	fisher_NOUN
воспроизвести_VERB	replay_NOUN
наградить_VERB	award_VERB
стерильный_ADJ	sterile_ADJ
декоративный_ADJ	ornamental_ADJ
гренадина_NOUN	grenadine_NOUN
монфор_NOUN	montfort_NOUN
убыток_NOUN	damage_NOUN
выборы_NOUN	election_NOUN
гарантия_NOUN	guarantee_NOUN
баня_NOUN	bath_NOUN
прибрежный_ADJ	coastal_ADJ
сатанинский_ADJ	satanic_ADJ
помогать_VERB	help_VERB
халдей_NOUN	chaldean_NOUN
вождение_NOUN	drive_VERB
оценка_NOUN	evaluation_NOUN
противостояние_NOUN	confrontation_NOUN
девушка_NOUN	girl_ADV
омар_NOUN	lobst_ADV
коюкук_NOUN	koyukuk_VERB
переставить_VERB	rearrange_NOUN
вычислительный_ADJ	computational_ADJ
одет_VERB	dress_VERB
троцкизм_NOUN	trotskyism_NOUN
этимологический_ADJ	etymological_ADJ
сотня_NOUN	hundred_NOUN
терренс_NOUN	terrence_NOUN
руси_NOUN	russ_NOUN
подчиненный_NOUN	subordinate_NOUN
приправа_NOUN	season_VERB
знамение_NOUN	verse_NOUN
небытие_NOUN	nothingness_NOUN
як_NOUN	yaakofifth_ADJ
щедрость_NOUN	generosity_NOUN
кактус_NOUN	cacti_NOUN
предпоследнуть_VERB	penultimate_VERB
пау_NOUN	pah_NOUN
скарлет_NOUN	scarlet_VERB
наложить_VERB	superimpose_VERB
каллиграф_NOUN	calligrapher_NOUN
жизнь_NOUN	life_NOUN
точный_ADJ	accurate_NOUN
отчасти_ADV	partly_ADV
миллиметр_NOUN	millimeter_NOUN
управленческий_ADJ	managerial_ADJ
слон_NOUN	elephant_ADJ
бмп_NOUN	bmp_VERB
хорез_ADJ	khwarizmi_NOUN
носок_NOUN	sock_VERB
обой_NOUN	wallpaper_NOUN
кавань_NOUN	cavani_NOUN
корректировать_VERB	adjust_NOUN
присвоение_NOUN	attribution_NOUN
косметический_ADJ	cosmetic_ADJ
жуткий_ADV	spooky_NOUN
условный_ADJ	condition_ADJ
новик_NOUN	novik_VERB
импичмент_NOUN	impeachment_NOUN
синдзь_NOUN	shinji_NOUN
руководитель_NOUN	manager_NOUN
кулы_NOUN	kool_VERB
безболезненно_ADV	painless_NOUN
гипотеза_NOUN	hypothese_NOUN
маршак_NOUN	marshak_VERB
прешов_NOUN	preofifth_ADJ
ба_NOUN	bey_ADV
воистин_ADV	truly_ADV
юрак_NOUN	jurak_VERB
анализировать_VERB	analyze_NOUN
опухоль_NOUN	tumor_NOUN
фрэнсис_NOUN	france_NOUN
поставлять_VERB	supply_VERB
загадочный_ADJ	mysterious_ADJ
громкость_NOUN	volume_NOUN
пушистый_ADJ	furry_ADV
сант_NOUN	santa_NOUN
господство_NOUN	domination_NOUN
покровитель_NOUN	patron_NOUN
достаточно_ADV	enough_ADV
