1.		aist_2012_c6bc0383ea448fcb7e5f45ac85a1afb2d12505ef	ru	Применение Онтологии при Синтезе Изображения по Тексту	http://legacy.aistconf.org/stuff/aist2012.pdf	TASK::Дистрибутивная_семантика(0.7695256471633911)|TASK::Морфологический_анализ(0.7519286870956421)|TASK::Тематическое_моделирование(0.7376287579536438)|TASK::Синтаксический_анализ(0.7299620509147644)|TASK::Извлечение_именованных_сущностей(0.7231369614601135)|TASK::Cегментация_текста(0.7119397521018982)|TASK::Проверка_правописания(0.7049193978309631)
3	dialogue_2018_288cc208175b724bee284a6ede9ecdb24e31384e	en	0.9831770062446594	Pronominal Adverbs in German and their Equivalents in English, Czech and Russian: Evidence from the Parallel Corpus	http://www.dialog-21.ru/media/4322/nedoluzhkoa_lapshinova-koltunskie.pdf	TASK::Морфологический_анализ(0.7751492857933044)|TASK::Дистрибутивная_семантика(0.7578787803649902)|TASK::Проверка_правописания(0.7334753274917603)|TASK::Синтаксический_анализ(0.7068816423416138)
4	dialogue_2017_c456f96d43886627d9c9c6d41d7558b9a48b903a	en	0.9814125895500183	Linguistic Tendencies in English to Russian Translation: the Case of Connectives	http://www.dialog-21.ru/media/3920/kunilovskayama.pdf	TASK::Морфологический_анализ(0.7854272723197937)|TASK::Дистрибутивная_семантика(0.7524683475494385)|TASK::Проверка_правописания(0.7195202112197876)|TASK::Cегментация_текста(0.7029229998588562)
5	dialogue_2013_4f3750820181a203cb3d3330a4578811fac46fe2	en	0.9809901714324951	A Coreferentially Annotated Corpus and Anaphora Resolution for Czech	http://www.dialog-21.ru/media/1272/nedoluzhkoa.pdf	TASK::Морфологический_анализ(0.7833101749420166)|TASK::Дистрибутивная_семантика(0.7582615613937378)|TASK::Построение_конкордансов(0.7272519469261169)|TASK::Проверка_правописания(0.7062938809394836)
6	dialogue_2019_647244be9125ffcfbb9b9add77ab97cb7621fc6b	en	0.9805471897125244	Referential Choice In Multimodal Communication	http://www.dialog-21.ru/media/4592/budennayaev-128.pdf	TASK::Морфологический_анализ(0.7766479849815369)|TASK::Дистрибутивная_семантика(0.765190064907074)|TASK::Извлечение_именованных_сущностей(0.7263429164886475)|TASK::Проверка_правописания(0.7081192135810852)|TASK::Анализ_тональности(0.7019885778427124)|TASK::Синтаксический_анализ(0.7019004821777344)|TASK::Тематическое_моделирование(0.7014123201370239)
7	dialogue_2019_9863689ab595f4ddc79a1bbdaa0df2be9774dc16	en	0.9801920056343079	Multilingual Parallel Corpora As A Source For Quantitative Crosslinguistic Grammar Research (The Case Of Voice Constructions)	http://www.dialog-21.ru/media/4591/bonch-osmolovskayaaaplusnesterenkolv-088.pdf	TASK::Морфологический_анализ(0.784604549407959)|TASK::Дистрибутивная_семантика(0.7698830366134644)|TASK::Извлечение_именованных_сущностей(0.7141612768173218)|TASK::Проверка_правописания(0.7129957675933838)|TASK::Тематическое_моделирование(0.7037550210952759)
8	dialogue_2018_a98a147c789cea9ebc1404f527dec0512681e7b0	en	0.9795284867286682	Semi-automatic Integration of a New Language into a Multilingual Nlp Model: the Case of Japanese	http://www.dialog-21.ru/media/4326/petrovama.pdf	TASK::Морфологический_анализ(0.776842474937439)|TASK::Дистрибутивная_семантика(0.7697622179985046)|TASK::Проверка_правописания(0.7279074192047119)|TASK::Синтаксический_анализ(0.7168931365013123)|TASK::Извлечение_именованных_сущностей(0.7148940563201904)|TASK::Тематическое_моделирование(0.7053684592247009)
9	dialogue_2019_2f3181db09d822c57e9831c6fd189a254f598512	en	0.9789404273033142	The Corpus Of Contact-Influenced Russian Of Northern Siberia And The Russian Far East	http://www.dialog-21.ru/media/4602/khomchenkovaiaplusetal-089.pdf	TASK::Морфологический_анализ(0.7772829532623291)|TASK::Проверка_правописания(0.7401138544082642)|TASK::Дистрибутивная_семантика(0.7263206243515015)|TASK::Синтаксический_анализ(0.7006732225418091)
10	dialogue_2014_d92e7c2c46cfd4c0cc971d8eacafa2d27559ba50	en	0.978341281414032	Russian verbal aspect and machine translation	http://www.dialog-21.ru/digests/dialog2014/materials/pdf/ZangenfeindRSonnenhauserB.pdf	TASK::Морфологический_анализ(0.756168007850647)|TASK::Дистрибутивная_семантика(0.752560019493103)|TASK::Проверка_правописания(0.7229830026626587)|TASK::Извлечение_именованных_сущностей(0.7120460867881775)

37.		dialogue_2018_288cc208175b724bee284a6ede9ecdb24e31384e	en	Pronominal Adverbs in German and their Equivalents in English, Czech and Russian: Evidence from the Parallel Corpus	http://www.dialog-21.ru/media/4322/nedoluzhkoa_lapshinova-koltunskie.pdf	TASK::Морфологический_анализ(0.7751492857933044)|TASK::Дистрибутивная_семантика(0.7578787803649902)|TASK::Проверка_правописания(0.7334753274917603)|TASK::Синтаксический_анализ(0.7068816423416138)
1	dialogue_2015_fbad5d6963674202385bc9062ba88ebf2baddcf6	en	0.983911395072937	Coreference Chains in Czech, English and Russian: Preliminary Findings	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/NedoluzhkoAetal.pdf	TASK::Морфологический_анализ(0.7848398685455322)|TASK::Дистрибутивная_семантика(0.7688369750976562)|TASK::Проверка_правописания(0.7284932732582092)|TASK::Извлечение_именованных_сущностей(0.7026854753494263)|TASK::Синтаксический_анализ(0.7017415165901184)
2	dialogue_2018_6d5a00769f373ca7a31c81bb33d9944981d61f52	en	0.9831770062446594	Analysis of Coreferential Expressions in Paws (English-czech-russian-polish Parallel Treebankwith Anaphoric Relations)	http://www.dialog-21.ru/media/4321/nedoluzhkoa.pdf	TASK::Морфологический_анализ(0.774293839931488)|TASK::Дистрибутивная_семантика(0.7552539110183716)|TASK::Проверка_правописания(0.7235760688781738)|TASK::Построение_конкордансов(0.70573490858078)|TASK::Синтаксический_анализ(0.70317542552948)
3	dialogue_2014_d92e7c2c46cfd4c0cc971d8eacafa2d27559ba50	en	0.9806101322174072	Russian verbal aspect and machine translation	http://www.dialog-21.ru/digests/dialog2014/materials/pdf/ZangenfeindRSonnenhauserB.pdf	TASK::Морфологический_анализ(0.756168007850647)|TASK::Дистрибутивная_семантика(0.752560019493103)|TASK::Проверка_правописания(0.7229830026626587)|TASK::Извлечение_именованных_сущностей(0.7120460867881775)
4	dialogue_2013_2d81873bbb1e202be37d928701ed567ab53de182	en	0.9805694222450256	German-russian Idioms Online: on a New Corpus-based Dictionary	http://www.dialog-21.ru/media/1239/dobrovolskijdo.pdf	TASK::Морфологический_анализ(0.7411344051361084)|TASK::Проверка_правописания(0.726205587387085)|TASK::Дистрибутивная_семантика(0.7167706489562988)
5	dialogue_2015_069c945a59db52a1cfc547e2030991d9a35d856d	en	0.9793562293052673	Approaching V2: verb second and verb movement	http://www.dialog-21.ru/digests/dialog2015/materials/pdf/ZimmerlingAVLyutikovaEA.pdf	TASK::Морфологический_анализ(0.7623552083969116)|TASK::Дистрибутивная_семантика(0.7416065335273743)|TASK::Проверка_правописания(0.7153379917144775)
6	dialogue_2014_549d30855d3302722626eea0f4f6fce692d455e3	en	0.9789667129516602	The description of locative dependencies in a naturaL language processing model	http://www.dialog-21.ru/digests/dialog2014/materials/pdf/LeontievAPPetrovaMA.pdf	TASK::Морфологический_анализ(0.7798234224319458)|TASK::Дистрибутивная_семантика(0.7781237363815308)|TASK::Проверка_правописания(0.7210713028907776)|TASK::Синтаксический_анализ(0.7143914699554443)|TASK::Извлечение_именованных_сущностей(0.7069828510284424)
7	dialogue_2017_c456f96d43886627d9c9c6d41d7558b9a48b903a	en	0.9778528809547424	Linguistic Tendencies in English to Russian Translation: the Case of Connectives	http://www.dialog-21.ru/media/3920/kunilovskayama.pdf	TASK::Морфологический_анализ(0.7854272723197937)|TASK::Дистрибутивная_семантика(0.7524683475494385)|TASK::Проверка_правописания(0.7195202112197876)|TASK::Cегментация_текста(0.7029229998588562)
8	dialogue_2012_caba46a9d6f3fa600c3b211f81aa1f1457ff419e	en	0.9776997566223145	The General Corpus of the Modern Mongolian Language and its Structural-probabilistic Model	http://www.dialog-21.ru/media/1341/149.pdf	TASK::Морфологический_анализ(0.7875607013702393)|TASK::Дистрибутивная_семантика(0.7385649681091309)|TASK::Проверка_правописания(0.7255977988243103)|TASK::Извлечение_именованных_сущностей(0.700444221496582)
9	dialogue_2016_0a4d7eec55e8209f61fa204af775861a55902c14	en	0.9776908755302429	Word Sense Frequency Of Similar Polysemous Words In Different Languages	http://www.dialog-21.ru/media/3395/iomdinbletal.pdf	TASK::Морфологический_анализ(0.756645679473877)|TASK::Проверка_правописания(0.7383719682693481)|TASK::Дистрибутивная_семантика(0.7348536849021912)|TASK::Извлечение_именованных_сущностей(0.712753176689148)
10	dialogue_2019_647244be9125ffcfbb9b9add77ab97cb7621fc6b	en	0.9775761961936951	Referential Choice In Multimodal Communication	http://www.dialog-21.ru/media/4592/budennayaev-128.pdf	TASK::Морфологический_анализ(0.7766479849815369)|TASK::Дистрибутивная_семантика(0.765190064907074)|TASK::Извлечение_именованных_сущностей(0.7263429164886475)|TASK::Проверка_правописания(0.7081192135810852)|TASK::Анализ_тональности(0.7019885778427124)|TASK::Синтаксический_анализ(0.7019004821777344)|TASK::Тематическое_моделирование(0.7014123201370239)

38.		dialogue_2019_74610d867309cc74c401a526aecc13100e3cf53c	en	Measure Clustering Approach To Mwe Extraction	http://www.dialog-21.ru/media/4622/rossyaykinpoplusloukachevitchnv-127.pdf	TASK::Морфологический_анализ(0.7806081771850586)|TASK::Дистрибутивная_семантика(0.7737689018249512)|TASK::Извлечение_именованных_сущностей(0.7059994339942932)|TASK::Проверка_правописания(0.7046981453895569)|TASK::Тематическое_моделирование(0.7023639678955078)
1	dialogue_2016_47916c39d8fcdf58f96f3567f729ba36a4cbe76e	en	0.9892746210098267	Multiple Features for Multiword Extraction: a Learning-to-Rank Approach	http://www.dialog-21.ru/media/3436/tutubalinaevbraslavskipi.pdf	TASK::Морфологический_анализ(0.7752922773361206)|TASK::Дистрибутивная_семантика(0.7446207404136658)|TASK::Проверка_правописания(0.7109594345092773)|TASK::Тематическое_моделирование(0.7050881385803223)
